Point,ID,Year,Date,MAWR,SESP,CLRA,WILL,OROR,RWBL,CONI,LEBI,GRHE,BCNH,YCNH,COYE,Total,Average
W18,J36,2017,13-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,14-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W18,J36,2017,15-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W18,J36,2017,16-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W18,J36,2017,17-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W18,J36,2017,18-May,1,0,1,0,0,0,1,0,0,0,0,0,3,0.25
W18,J36,2017,19-May,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08
W18,J36,2017,20-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,21-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,22-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W18,J36,2017,23-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18,J36,2017,24-May,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W18,J36,2017,25-May,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W18,J36,2017,26-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18,J36,2017,27-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,28-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,29-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,30-May,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W18,J36,2017,31-May,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,1-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,2-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,3-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,4-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,5-Jun,1,0,1,0,1,0,1,0,0,0,0,0,4,0.33
W18,J36,2017,6-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W18,J36,2017,7-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W18,J36,2017,8-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W18,J36,2017,9-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,10-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W18,J36,2017,11-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W18,J36,2017,12-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,13-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,14-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,15-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W18,J36,2017,16-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,17-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,18-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,19-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18,J36,2017,20-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18,J36,2017,21-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,22-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,23-Jun,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W18,J36,2017,24-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W18,J36,2017,25-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,26-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W18,J36,2017,27-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18,J36,2017,28-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,29-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W18,J36,2017,30-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W18,J36,2017,1-Jul,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,1-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,2-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,3-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,4-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,5-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,6-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,7-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,8-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,9-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,10-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,11-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,12-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,13-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,14-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,15-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,16-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,17-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,18-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,19-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,20-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,21-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,22-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,23-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,24-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,25-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,26-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,27-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,28-Apr,1,0,1,0,0,1,0,0,0,1,0,0,4,0.33
W19,J36,2017,29-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,30-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,1-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,2-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,3-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,4-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,5-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,6-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,7-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,8-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,9-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,10-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,11-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,12-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,13-May,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W19,J36,2017,14-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,15-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,16-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W19,J36,2017,17-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,18-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,19-May,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08
W19,J36,2017,20-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,21-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,22-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,23-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W19,J36,2017,24-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,25-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,26-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,27-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,28-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,29-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,30-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,31-May,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W19,J36,2017,1-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W19,J36,2017,2-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,3-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,4-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,5-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,6-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,7-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,8-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W19,J36,2017,9-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,10-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W19,J36,2017,11-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W19,J36,2017,12-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,13-Jun,1,0,0,0,1,1,1,0,1,0,0,0,5,0.42
W19,J36,2017,14-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,15-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,16-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,17-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W19,J36,2017,18-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W19,J36,2017,19-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,20-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,21-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,22-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,23-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,24-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,25-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W19,J36,2017,26-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W19,J36,2017,27-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,28-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,29-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W19,J36,2017,30-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W19,J36,2017,1-Jul,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W20,J58,2017,1-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W20,J58,2017,2-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W20,J58,2017,3-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,4-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,5-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,6-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W20,J58,2017,7-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,8-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,9-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,10-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W20,J58,2017,11-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,12-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,13-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,14-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,15-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W20,J58,2017,16-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,17-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,18-Apr,1,0,0,1,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,19-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,20-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,21-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,22-Apr,1,0,1,0,0,1,0,0,0,0,1,0,4,0.33
W20,J58,2017,23-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,24-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,25-Apr,1,0,1,0,0,1,0,0,0,0,1,0,4,0.33
W20,J58,2017,26-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,27-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,28-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,29-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,30-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W20,J58,2017,1-May,1,0,1,0,0,1,0,0,0,0,1,0,4,0.33
W20,J58,2017,2-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,3-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,4-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W20,J58,2017,5-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,6-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,7-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,8-May,1,0,1,1,0,1,1,0,0,0,0,0,5,0.42
W20,J58,2017,9-May,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W20,J58,2017,10-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W20,J58,2017,11-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,12-May,1,0,1,0,0,1,0,0,0,0,1,0,4,0.33
W20,J58,2017,13-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,14-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,15-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,16-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,17-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,18-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,19-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,20-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,21-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,22-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,23-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,24-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,25-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W20,J58,2017,26-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,27-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,28-May,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W20,J58,2017,29-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W20,J58,2017,30-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W20,J58,2017,31-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,1-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,2-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,3-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W20,J58,2017,4-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,5-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W20,J58,2017,6-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W20,J58,2017,7-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,8-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,9-Jun,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,10-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,11-Jun,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,12-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,13-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,14-Jun,0,0,0,0,1,1,0,0,0,1,0,0,3,0.25
W20,J58,2017,15-Jun,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,16-Jun,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W20,J58,2017,17-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W20,J58,2017,18-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W20,J58,2017,19-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W20,J58,2017,20-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W20,J58,2017,21-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W20,J58,2017,22-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W20,J58,2017,23-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W20,J58,2017,24-Jun,0,0,1,0,0,0,1,0,0,0,0,0,2,0.17
W20,J58,2017,25-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W20,J58,2017,26-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W20,J58,2017,27-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W20,J58,2017,28-Jun,0,0,0,0,0,1,1,0,0,0,0,0,2,0.17
W20,J58,2017,29-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W20,J58,2017,30-Jun,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W20,J58,2017,1-Jul,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W22,J57,2017,1-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,2-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,3-Apr,1,0,1,0,0,1,0,0,0,0,1,0,4,0.33
W22,J57,2017,4-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,5-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,6-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,7-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,8-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,9-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,10-Apr,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08
W22,J57,2017,11-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,12-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W22,J57,2017,13-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,14-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,15-Apr,1,0,1,0,0,1,0,0,1,0,0,0,4,0.33
W22,J57,2017,16-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,17-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,18-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,19-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,20-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,21-Apr,0,0,1,0,0,1,0,0,0,1,0,0,3,0.25
W22,J57,2017,22-Apr,1,0,1,0,0,1,0,0,1,0,0,0,4,0.33
W22,J57,2017,23-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,24-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,25-Apr,1,0,1,0,0,0,0,0,1,0,0,0,3,0.25
W22,J57,2017,26-Apr,1,0,0,0,0,1,0,0,1,0,0,0,3,0.25
W22,J57,2017,27-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,28-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W22,J57,2017,29-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,30-Apr,1,0,0,0,0,1,0,0,0,0,1,0,3,0.25
W22,J57,2017,1-May,1,0,1,0,0,0,1,0,0,0,0,0,3,0.25
W22,J57,2017,2-May,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,3-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,4-May,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08
W22,J57,2017,5-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,6-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,7-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,8-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,9-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,10-May,1,0,1,0,0,1,0,0,0,1,0,0,4,0.33
W22,J57,2017,11-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,12-May,1,0,1,0,0,1,1,0,0,0,1,0,5,0.42
W22,J57,2017,13-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W22,J57,2017,14-May,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W22,J57,2017,15-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W22,J57,2017,16-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,17-May,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,18-May,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,19-May,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,20-May,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,21-May,1,0,0,0,1,1,1,0,0,0,0,0,4,0.33
W22,J57,2017,22-May,0,0,0,0,1,0,0,0,0,0,0,0,1,0.08
W22,J57,2017,23-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W22,J57,2017,24-May,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,25-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,26-May,1,0,1,0,1,1,1,0,0,0,0,0,5,0.42
W22,J57,2017,27-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,28-May,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,29-May,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08
W22,J57,2017,30-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,31-May,1,0,1,0,0,1,1,0,0,0,0,0,4,0.33
W22,J57,2017,1-Jun,1,0,0,0,0,1,1,0,0,0,0,0,3,0.25
W22,J57,2017,2-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,3-Jun,1,0,1,0,1,1,0,0,0,1,0,0,5,0.42
W22,J57,2017,4-Jun,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,5-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,6-Jun,1,0,0,0,1,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,7-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W22,J57,2017,8-Jun,1,0,0,0,1,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,9-Jun,1,0,1,0,1,0,0,0,0,0,0,0,3,0.25
W22,J57,2017,10-Jun,1,0,1,0,1,0,0,0,0,0,0,0,3,0.25
W22,J57,2017,11-Jun,1,0,0,0,1,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,12-Jun,1,0,1,0,1,0,0,0,0,0,0,0,3,0.25
W22,J57,2017,13-Jun,1,0,1,0,1,0,0,0,0,0,0,0,3,0.25
W22,J57,2017,14-Jun,1,0,0,0,1,0,1,0,0,0,0,0,3,0.25
W22,J57,2017,15-Jun,1,0,0,0,1,0,0,0,0,0,0,0,2,0.17
W22,J57,2017,16-Jun,1,0,0,0,1,0,1,0,0,0,0,0,3,0.25
W22,J57,2017,17-Jun,1,0,0,0,1,1,0,0,0,0,0,0,3,0.25
W22,J57,2017,18-Jun,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W22,J57,2017,19-Jun,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W22,J57,2017,20-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
